nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
bstrong86/react-5-afternoon,https://github.com/bstrong86/react-5-afternoon,2019-02-19T05:53:30+09,2019-02-19T08:42:20+09,1,13632,9139,0,0,1,0
mromero1591/react-5-afternoon,https://github.com/mromero1591/react-5-afternoon,2019-03-04T16:30:32+09,2019-03-08T11:31:15+09,9,3050,2838,0,0,1,0
BrittanyBowman/react-5-afternoon,https://github.com/BrittanyBowman/react-5-afternoon,2019-03-08T10:52:02+09,2019-03-11T06:58:01+09,1,3218,3004,0,0,1,0
Jmray/react-5-afternoon,https://github.com/Jmray/react-5-afternoon,2019-03-08T12:04:27+09,2019-03-12T09:12:24+09,1,2954,2738,0,0,1,0
AutomateMeJohnny/react-5-afternoon,https://github.com/AutomateMeJohnny/react-5-afternoon,2019-03-08T13:01:49+09,2019-03-08T13:02:58+09,1,8726,246,0,0,2,0
Drewbin/react-5-afternoon,https://github.com/Drewbin/react-5-afternoon,2019-03-10T09:16:11+09,2019-03-10T09:25:25+09,1,2954,2738,0,0,1,0
AmirAghayi/react-5-afternoon,https://github.com/AmirAghayi/react-5-afternoon,2019-03-14T07:55:02+09,2019-03-23T09:12:46+09,1,3148,2883,0,0,1,0
IzikTaly/react-5-afternoon,https://github.com/IzikTaly/react-5-afternoon,2019-03-17T00:18:43+09,2019-03-18T18:18:32+09,1,3330,2802,0,0,1,0
DanielTobar/react-5-afternoon,https://github.com/DanielTobar/react-5-afternoon,2019-05-23T01:30:31+09,2019-06-04T02:27:07+09,1,3019,2864,0,0,1,0
Christian510/react-5-afternoon,https://github.com/Christian510/react-5-afternoon,2019-05-23T08:09:23+09,2019-05-24T01:38:51+09,6,2948,2838,0,0,1,1
fred-archive/react-5-afternoon,https://github.com/fred-archive/react-5-afternoon,2019-11-01T03:56:24+09,2019-11-01T06:22:54+09,6,2859,2789,0,0,1,0
JohnLewis917/react-5-afternoon,https://github.com/JohnLewis917/react-5-afternoon,2019-11-01T04:16:57+09,2019-11-01T07:30:15+09,11,190,268,0,0,1,0
Chazensign/react-5-afternoon,https://github.com/Chazensign/react-5-afternoon,2019-11-01T04:32:07+09,2019-11-01T12:59:49+09,1,3178,2918,0,0,1,0
RobertReissWLH12/react-5-afternoon,https://github.com/RobertReissWLH12/react-5-afternoon,2019-11-01T04:34:54+09,2019-11-06T12:51:27+09,2,4620,4869,0,0,1,0
carterqe/react-5-afternoon,https://github.com/carterqe/react-5-afternoon,2019-11-01T04:39:06+09,2019-11-01T14:02:40+09,1,2835,2831,0,0,1,0
WillHoll/react-5-afternoon,https://github.com/WillHoll/react-5-afternoon,2019-11-01T04:40:12+09,2019-11-01T09:02:52+09,5,2948,2760,0,0,1,0
williamTyrome2/react-5-afternoon,https://github.com/williamTyrome2/react-5-afternoon,2019-11-01T04:40:34+09,2019-11-01T06:03:46+09,1,3133,2626,0,0,1,0
Shokupanman/react-5-afternoon,https://github.com/Shokupanman/react-5-afternoon,2019-11-01T04:41:39+09,2019-11-01T08:29:07+09,1,2946,2961,0,0,1,0
jeramiah1017/react-5-afternoon,https://github.com/jeramiah1017/react-5-afternoon,2019-11-01T04:43:12+09,2019-11-01T12:47:23+09,1,8824,323,0,0,2,0
ethancall988/react-5-afternoon,https://github.com/ethancall988/react-5-afternoon,2019-11-01T04:43:33+09,2019-11-01T05:19:54+09,1,3146,2804,0,0,1,0
laprje/react-5-afternoon,https://github.com/laprje/react-5-afternoon,2019-11-01T04:46:22+09,2019-11-02T00:03:13+09,1,2818,2760,0,0,1,0
nhloder/react-5-afternoon,https://github.com/nhloder/react-5-afternoon,2019-11-01T04:52:17+09,2019-11-15T10:12:34+09,1,4438,3579,0,0,1,0
codus1127-1/react-5-afternoon,https://github.com/codus1127-1/react-5-afternoon,2019-11-01T04:54:23+09,2019-11-12T07:34:18+09,1,3300,3030,0,0,1,0
StephenHubbard/react-5-afternoon,https://github.com/StephenHubbard/react-5-afternoon,2019-11-01T04:54:49+09,2019-11-01T07:15:41+09,1,3224,2976,0,0,1,0
holly-ctrl/react-5-afternoon,https://github.com/holly-ctrl/react-5-afternoon,2019-11-01T05:06:45+09,2019-11-19T09:34:13+09,1,3095,2845,0,0,1,0
jnjagod/react-5-afternoon,https://github.com/jnjagod/react-5-afternoon,2019-11-03T02:58:58+09,2019-11-05T02:11:36+09,1,4440,4320,0,0,1,0
sunnyko3redo/react-5-afternoon,https://github.com/sunnyko3redo/react-5-afternoon,2019-12-31T05:47:38+09,2019-12-31T08:52:23+09,1,2969,2794,0,0,1,0
Coopergoldenholt/react-5-afternoon,https://github.com/Coopergoldenholt/react-5-afternoon,2019-12-31T05:48:04+09,2019-12-31T08:51:28+09,1,3484,3181,0,0,1,0
Maikalanimai/react-5-afternoon,https://github.com/Maikalanimai/react-5-afternoon,2019-12-31T05:48:26+09,2019-12-31T08:03:57+09,1,2712,2647,0,0,1,0
bswapp/react-5-afternoon,https://github.com/bswapp/react-5-afternoon,2019-12-31T05:48:55+09,2019-12-31T08:51:37+09,1,12058,10059,0,0,1,2
seansweeneydev/react-5-afternoon,https://github.com/seansweeneydev/react-5-afternoon,2019-12-31T05:54:13+09,2020-01-03T02:57:36+09,1,2900,2837,0,0,1,0
amantina05/react-5-afternoon,https://github.com/amantina05/react-5-afternoon,2020-01-06T10:48:12+09,2020-01-07T09:06:55+09,1,3536,3135,0,0,1,0
