nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
Joseangel15/react-5-mini,https://github.com/Joseangel15/react-5-mini,2018-08-18T01:32:47+09,2018-08-18 05:20:51+09:00,1,12158,11,0,0,1,0,1534537251,0.44585015256846044,0.0,0.508398609307586,0.004325259515570935,0.0,0.0,0.125,0.0,0.13544675267395218
bkchu/react-5-mini,https://github.com/bkchu/react-5-mini,2018-03-13T01:22:34+09,2018-03-13 03:32:21+09:00,1,3768,1439,0,0,0,0,1520879541,0.30453298360816405,0.0,0.15695555648640724,0.6219723183391004,0.0,0.0,0.0,0.0,0.13543260730420897
Deraj21/react-5-mini,https://github.com/Deraj21/react-5-mini,2018-05-15T11:02:30+09,2018-05-25 08:59:26+09:00,2,11774,12,0,0,1,0,1527206366,0.3699970326696266,0.08333333333333333,0.4923134922297156,0.004757785467128028,0.0,0.0,0.125,0.0,0.13442520546247544
aaharr78/react-5-mini,https://github.com/aaharr78/react-5-mini,2018-07-31T02:31:32+09,2018-08-01 00:20:42+09:00,1,12173,17,0,0,1,0,1533050442,0.43046604801032523,0.0,0.5090269341934403,0.006920415224913495,0.0,0.0,0.125,0.0,0.13392667467858488
BureikuT/react-5-mini,https://github.com/BureikuT/react-5-mini,2018-07-31T02:35:40+09,2018-07-31 04:54:24+09:00,1,12172,17,0,0,1,0,1532980464,0.4297419813220221,0.0,0.5089850458677166,0.006920415224913495,0.0,0.0,0.125,0.0,0.13383093030183152
faltherr/react-5-mini,https://github.com/faltherr/react-5-mini,2018-07-31T02:35:04+09,2018-07-31 04:36:12+09:00,1,12163,12,0,0,1,0,1532979372,0.42973068233057304,0.0,0.5086080509362041,0.004757785467128028,0.0,0.0,0.125,0.0,0.13351206484173814
IAmAaronHatch/react-5-mini,https://github.com/IAmAaronHatch/react-5-mini,2018-07-31T02:33:15+09,2018-07-31 04:26:42+09:00,1,12157,7,0,0,1,0,1532978802,0.42972478450536605,0.0,0.5083567209818624,0.0025951557093425604,0.0,0.0,0.125,0.0,0.13320958264957136
kylebarnett/react-5-mini,https://github.com/kylebarnett/react-5-mini,2018-07-31T02:35:26+09,2018-07-31 04:26:09+09:00,1,12132,7,0,0,1,0,1532978769,0.42972444305232776,0.0,0.5073095128387718,0.0025951557093425604,0.0,0.0,0.125,0.0,0.13307863895005526
rfilaxwy/react-5-mini,https://github.com/rfilaxwy/react-5-mini,2018-09-13T01:40:45+09,2018-09-13 21:11:19+09:00,1,10925,21,0,0,1,0,1536840679,0.469683864359374,0.0,0.4567503036903615,0.00865051903114187,0.0,0.0,0.125,0.0,0.13251058588510967
webpromo/react-5-mini,https://github.com/webpromo/react-5-mini,2018-07-15T11:35:12+09,2018-07-16 04:15:39+09:00,1,12187,14,0,0,1,0,1531682139,0.4163081323539025,0.0,0.5096133707535709,0.005622837370242215,0.0,0.0,0.125,0.0,0.13206804255971444
dkamauoha/react-5-mini,https://github.com/dkamauoha/react-5-mini,2018-07-16T21:53:17+09,2018-07-16 23:20:20+09:00,1,12169,12,0,0,1,0,1531750820,0.4170187789030943,0.0,0.5088593808905458,0.004757785467128028,0.0,0.0,0.125,0.0,0.13195449315759603
Rockydonthurtem/react-5-mini,https://github.com/Rockydonthurtem/react-5-mini,2018-07-09T20:54:58+09,2018-07-09 22:00:45+09:00,1,12154,13,0,0,1,0,1531141245,0.41071146872671976,0.0,0.5082310560046915,0.005190311418685121,0.0,0.0,0.125,0.0,0.13114160451876206
NancyDaCosta/react-5-mini,https://github.com/NancyDaCosta/react-5-mini,2018-06-26T04:34:20+09,2018-06-26 13:07:56+09:00,1,12217,19,0,0,1,0,1529986076,0.3987588637328594,0.0,0.5108700205252796,0.007785467128027681,0.0,0.0,0.125,0.0,0.13030179392327085
Bllynn/react-5-mini,https://github.com/Bllynn/react-5-mini,2018-06-26T04:19:22+09,2018-06-26 06:35:24+09:00,1,12195,14,0,0,1,0,1529962524,0.3985151697341325,0.0,0.50994847735936,0.005622837370242215,0.0,0.0,0.125,0.0,0.12988581055796683
Andrewdwatters1/react-5-mini,https://github.com/Andrewdwatters1/react-5-mini,2018-07-31T02:36:48+09,2018-07-31 04:07:55+09:00,1,11395,12,0,0,1,0,1532977675,0.4297131233667551,0.0,0.47643781678046326,0.004757785467128028,0.0,0.0,0.125,0.0,0.1294885907017933
dev-potato/react-5-mini,https://github.com/dev-potato/react-5-mini,2018-02-20T03:47:45+09,2018-02-20 06:12:19+09:00,1,3139,1432,0,0,0,0,1519074739,0.2858585858376827,0.0,0.13060779960624974,0.6189446366782007,0.0,0.0,0.0,0.0,0.12942637776526664
tjack94/react-5-mini,https://github.com/tjack94/react-5-mini,2018-06-19T12:04:14+09,2018-06-19 13:04:48+09:00,1,12200,18,0,0,1,0,1529381088,0.3924990155288082,0.0,0.510157918987978,0.007352941176470588,0.0,0.0,0.125,0.0,0.1293762344616571
paulchan14/react-5-mini,https://github.com/paulchan14/react-5-mini,2018-04-10T01:03:40+09,2018-04-10 03:07:16+09:00,2,11805,8,0,0,1,0,1523297236,0.32954902310596157,0.08333333333333333,0.49361203032714784,0.003027681660899654,0.0,0.0,0.125,0.0,0.1293152585534178
kapland26/react-5-mini,https://github.com/kapland26/react-5-mini,2018-04-10T01:04:01+09,2018-04-11 09:03:30+09:00,2,11723,13,0,0,1,0,1523405010,0.330664167340795,0.08333333333333333,0.4901771876178109,0.005190311418685121,0.0,0.0,0.125,0.0,0.12929562496382804
SkySor44/react-5-mini,https://github.com/SkySor44/react-5-mini,2018-04-10T01:03:38+09,2018-04-10 04:39:58+09:00,2,11742,11,0,0,1,0,1523302798,0.32960657346350736,0.08333333333333333,0.4909730658065597,0.004325259515570935,0.0,0.0,0.125,0.0,0.1291547790148714
